article_id,year,firstname,surname,name,role_raw,gender,type
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E102T082,2013,Jan,PRETEL,Jan PRETEL,klimatolog,M,M3
2013E102T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Nancy,REAGANOVÁ,Nancy REAGANOVÁ,manželka bývalého amerického prezidenta,F,?
2013E098T082,2013,Bernard,INGHAM,Bernard INGHAM,bývalý tiskový mluvčí,M,M1
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Anglie,HDP,Anglie HDP,stouplo tak razantně tak si,F?,?
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2013E098T082,2013,Alexander,TOMSKÝ,Alexander TOMSKÝ,politolog nakladatel publicista,M,M3
2013E098T082,2013,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
